set,indice
train,34967
train,10975
train,11259
train,45555
train,40329
train,28238
train,24473
train,52287
train,14317
train,53163
train,31600
train,26118
train,6181
train,40391
train,46501
train,54833
train,55380
train,29177
train,8108
train,40614
train,42164
train,10503
train,23528
train,42375
train,27262
train,49772
train,4118
train,756
train,18795
train,787
train,53969
train,23676
train,8841
train,5673
train,51712
train,25764
train,29812
train,45771
train,61479
train,29349
train,61570
train,24962
train,7932
train,218
train,30610
train,44697
train,9649
train,43682
train,21053
train,21748
train,12737
train,52890
train,51896
train,45329
train,41581
train,26102
train,5370
train,14323
train,28122
train,33092
train,53384
train,2487
train,47392
train,27422
train,816
train,30916
train,38462
train,15407
train,3868
train,49974
train,57334
train,46670
train,16338
train,54641
train,1796
train,35047
train,45946
train,28541
train,4115
train,21707
train,8221
train,6991
train,40959
train,42833
train,21632
train,6651
train,11995
train,47705
train,41735
train,42851
train,44162
train,798
train,8532
train,1699
train,57677
train,14379
train,45405
train,58272
train,5698
train,59134
train,33129
train,21211
train,33909
train,33094
train,30032
train,15294
train,49294
train,11781
train,11619
train,7825
train,60352
train,29228
train,4160
train,18982
train,39118
train,52921
train,37549
train,5543
train,15268
train,20513
train,50355
train,16398
train,56972
train,23146
train,32410
train,13592
train,45012
train,48222
train,47839
train,37136
train,56713
train,9232
train,12257
train,15182
train,28153
train,47495
train,59682
train,13124
train,40653
train,42098
train,22492
train,760
train,15982
train,2820
train,28041
train,42862
train,4175
train,29401
train,4042
train,14050
train,32690
train,61729
train,16748
train,23448
train,55912
train,31473
train,47590
train,29601
train,31199
train,1490
train,24905
train,58050
train,6269
train,47155
train,23772
train,55343
train,34155
train,7056
train,3953
train,5926
train,14739
train,21095
train,52003
train,33326
train,399
train,20675
train,31224
train,13918
train,29462
train,10482
train,37434
train,36938
train,17918
train,59923
train,21182
train,31526
train,7149
train,52368
train,56201
train,31294
train,37597
train,1521
train,55795
train,53154
train,13405
train,60644
train,1534
train,36940
train,7097
train,47919
train,37885
train,37907
train,5013
train,39081
train,22668
train,34976
train,17041
train,8033
train,35840
train,23165
train,41357
train,25409
train,22001
train,47896
train,27331
train,56404
train,60361
train,46549
train,36897
train,41418
train,20532
train,26085
train,22309
train,55022
train,31658
train,8672
train,61150
train,50126
train,57051
train,13805
train,55318
train,21257
train,48173
train,1184
train,51635
train,45096
train,16199
train,13474
train,39811
train,47592
train,40492
train,17588
train,42077
train,11892
train,9501
train,30504
train,35043
train,30599
train,46282
train,10524
train,11733
train,15090
train,14390
train,54415
train,26585
train,56474
train,25592
train,14247
train,22524
train,47651
train,11062
train,59521
train,20626
train,23008
train,15255
train,3663
train,1635
train,48728
train,60323
train,12099
train,50766
train,36048
train,25312
train,49744
train,36198
train,1991
train,21640
train,60248
train,21635
train,22577
train,8876
train,20055
train,60851
train,47037
train,13088
train,17245
train,47223
train,1163
train,49186
train,9045
train,32668
train,52640
train,3414
train,23495
train,24401
train,6073
train,35880
train,14715
train,36139
train,24309
train,48125
train,47382
train,53434
train,52189
train,10899
train,29335
train,435
train,28077
train,19721
train,21599
train,27829
train,44484
train,54344
train,50110
train,50266
train,40949
train,24123
train,42780
train,17503
train,36777
train,9956
train,11183
train,30207
train,15361
train,36890
train,54184
train,26968
train,29855
train,40314
train,25363
train,28005
train,45322
train,25919
train,10168
train,9717
train,28682
train,46954
train,29757
train,56164
train,4580
train,8952
train,37643
train,60763
train,24250
train,61433
train,31048
train,21363
train,52160
train,21771
train,21818
train,47736
train,35590
train,33090
train,32584
train,19658
train,58303
train,49145
train,14741
train,28620
train,32981
train,36929
train,48805
train,28300
train,8025
train,58449
train,18209
train,58148
train,55612
train,35329
train,46225
train,9886
train,55437
train,17319
train,27657
train,50905
train,42058
train,19823
train,4825
train,2442
train,18137
train,29670
train,21098
train,38143
train,22680
train,30053
train,48692
train,31785
train,61086
train,19472
train,29764
train,17394
train,24223
train,26960
train,9020
train,46544
train,30300
train,61191
train,1754
train,59716
train,42304
train,27229
train,17689
train,29185
train,30452
train,639
train,32927
train,56885
train,2237
train,47016
train,44017
train,57747
train,27790
train,31043
train,58086
train,2261
train,55006
train,34175
train,12193
train,29029
train,23531
train,22359
train,40863
train,12696
train,59384
train,27609
train,49334
train,23974
train,6560
train,33755
train,23711
train,60501
train,45695
train,58895
train,34933
train,18778
train,52301
train,39969
train,59254
train,61114
train,30723
train,45388
train,5665
train,44959
train,13629
train,5438
train,6295
train,27647
train,33886
train,40106
train,21184
train,26935
train,54410
train,57202
train,40540
train,24433
train,9182
train,3809
train,5345
train,2236
train,16583
train,57904
train,15991
train,50914
train,44588
train,15330
train,37485
train,21870
train,17239
train,59040
train,2091
train,55925
train,41421
train,45687
train,25272
train,56800
train,21391
train,61269
train,30901
train,48966
train,45632
train,28325
train,9983
train,6946
train,25013
train,12661
train,14434
train,27171
train,17150
train,53716
train,60440
train,46770
train,7991
train,51287
train,14449
train,26447
train,59218
train,26369
train,14901
train,58415
train,44135
train,25093
train,8835
train,3762
train,34481
train,35673
train,27430
train,1263
train,27830
train,47958
train,49219
train,19010
train,52731
train,51643
train,34955
train,47107
train,17604
train,47546
train,23603
train,18227
train,29366
train,59167
train,5964
train,52778
train,22940
train,11233
train,30357
train,10531
train,15652
train,7073
train,54223
train,34712
train,23513
train,52169
train,4812
train,55976
train,57602
train,35157
train,4242
train,18853
train,57226
train,39807
train,14134
train,27601
train,39330
train,17145
train,43724
train,20193
train,55028
train,45119
train,9259
train,14615
train,20990
train,21107
train,4104
train,29445
train,61253
train,7374
train,15500
train,43258
train,61019
train,9824
train,12841
train,31515
train,15148
train,59555
train,6332
train,39761
train,12209
train,14892
train,26740
train,57748
train,55978
train,9238
train,48350
train,8557
train,47729
train,46518
train,30200
train,32784
train,51402
train,19774
train,56098
train,31715
train,38530
train,20022
train,2901
train,41837
train,7797
train,61736
train,51979
train,30039
train,7085
train,52236
train,56258
train,47429
train,39466
train,51774
train,15287
train,7571
train,14351
train,61890
train,10256
train,54341
train,56586
train,10117
train,27680
train,16763
train,37501
train,22697
train,5535
train,2617
train,7622
train,23762
train,17900
train,21070
train,47690
train,31528
train,25129
train,9085
train,10367
train,51015
train,50886
train,13461
train,51189
train,31546
train,45607
train,46028
train,44045
train,36857
train,30434
train,14893
train,42712
train,12982
train,60478
train,30094
train,49075
train,4506
train,49976
train,12146
train,24985
train,16381
train,45276
train,43461
train,24952
train,34971
train,13829
train,47947
train,4553
train,10585
train,31555
train,16874
train,55172
train,26695
train,14974
train,2964
train,3303
train,59950
train,43672
train,48486
train,46098
train,24990
train,36140
train,26543
train,26379
train,7142
train,57667
train,54546
train,40240
train,8029
train,23329
train,61663
train,7979
train,9549
train,17256
train,47778
train,21529
train,53110
train,38369
train,20699
train,20177
train,61286
train,9932
train,52636
train,49745
train,2260
train,12097
train,38291
train,53241
train,25077
train,10548
train,32211
train,24040
train,9774
train,16807
train,18619
train,41251
train,35862
train,7215
train,7987
train,54905
train,355
train,3274
train,2356
train,23006
train,40616
train,11988
train,42819
train,48607
train,30634
train,26350
train,59618
train,38260
train,43657
train,48423
train,9672
train,2546
train,49716
train,36178
train,48386
train,12682
train,17314
train,34587
train,5729
train,58080
train,58892
train,9496
train,53754
train,24720
train,18724
train,6518
train,26698
train,44855
train,44159
train,22845
train,11830
train,18370
train,31857
train,44987
train,57164
train,31818
train,34617
train,27136
train,26887
train,2775
train,27291
train,15717
train,56623
train,11759
train,8817
train,34064
train,51406
train,10296
train,57690
train,35268
train,6616
train,26396
train,32101
train,9404
train,25051
train,4274
train,18525
train,2345
train,58798
train,48809
train,41791
train,14749
train,1084
train,42044
train,381
train,39556
train,40564
train,20031
train,9852
train,10935
train,58823
train,58027
train,3105
train,17797
train,54511
train,46885
train,40528
train,41767
train,50360
train,7336
train,5920
train,24449
train,43498
train,45166
train,38961
train,11899
train,19047
train,54620
train,42128
train,60379
train,31051
train,16708
train,10591
train,40382
train,56908
train,23388
train,51600
train,9169
train,60770
train,41797
train,30455
train,37213
train,20165
train,27989
train,4879
train,56089
train,27198
train,34397
train,59787
train,14911
train,46577
train,56536
train,58295
train,16062
train,58944
train,55846
train,36349
train,45291
train,35496
train,40337
train,3976
train,25326
train,59350
train,4709
train,22541
train,4990
train,887
train,30659
train,29025
train,20173
train,42980
train,28317
train,30391
train,10910
train,59293
train,14485
train,38630
train,59701
train,6311
train,59447
train,50839
train,17852
train,57795
train,6067
train,34294
train,24462
train,43260
train,46802
train,55776
train,3933
train,22521
train,45877
train,30055
train,17176
train,21445
train,52015
train,13235
train,31228
train,51080
train,12455
train,14604
train,28690
train,56335
train,35635
train,18580
train,39396
train,45305
train,56055
train,48437
train,20715
train,35453
train,26699
train,14598
train,3485
train,18276
train,21014
train,20239
train,10811
train,42669
train,24464
train,61672
train,22504
train,29726
train,54634
train,29629
train,46578
train,59756
train,5810
train,32077
train,61971
train,22026
train,32154
train,22476
train,14561
train,60467
train,3758
train,5479
train,24555
train,42297
train,52403
train,35765
train,13187
train,51567
train,19626
train,22533
train,1110
train,36513
train,29207
train,27510
train,45396
train,49601
train,36664
train,47341
train,24743
train,4889
train,26843
train,14230
train,40194
train,15350
train,52156
train,35088
train,50547
train,674
train,13560
train,59709
train,60384
train,29941
train,16709
train,39893
train,60940
train,15064
train,5604
train,13015
train,32402
train,15722
train,5644
train,57091
train,57323
train,43896
train,24429
train,9102
train,7871
train,5938
train,21146
train,54000
train,25454
train,36253
train,35482
train,15685
train,58854
train,20478
train,45087
train,1231
train,40711
train,25859
train,45964
train,40745
train,58127
train,23821
train,23015
train,8004
train,27270
train,18238
train,25542
train,44327
train,60484
train,21059
train,22363
train,21695
train,28658
train,6621
train,53932
train,16194
train,31071
train,5056
train,15842
train,32852
train,32452
train,1310
train,8933
train,57064
train,37727
train,44372
train,28394
train,26141
train,7005
train,339
train,52523
train,50654
train,18107
train,49931
train,41906
train,27887
train,55202
train,45725
train,12220
